"condition","grain","movName","iteration","max_peakiness","min_peakiness","peakiness"
"Jumbled","c","3Iron",810,0.000125043832625411,2.96931308276312e-05,4.21120404417073
"Uninterrupted","f","3Iron",810,0.000318860951465739,4.62353128448818e-05,6.89648088973699
"Interrupted","f","3Iron",810,0.000297871567591543,4.67829489330974e-05,6.36709686722653
"Jumbled","f","3Iron",810,0.000278668059154499,4.99109339874607e-05,5.58330684063155
"Uninterrupted","c","Corn",810,0.000121157473021898,2.56033361906678e-05,4.73209710326964
"Interrupted","c","Corn",810,0.00014164529808604,2.66972134035219e-05,5.30562107531994
"Jumbled","c","Corn",810,0.000126645553167924,3.0108941093028e-05,4.20624401159195
"Uninterrupted","f","Corn",810,0.000373452269802023,4.86920763376506e-05,7.66967231408153
"Interrupted","f","Corn",810,0.000339438685395378,4.97623999151038e-05,6.82118800488865
"Jumbled","f","Corn",810,0.00029212186716266,5.38640510262662e-05,5.42331780838783
"Uninterrupted","c","3Iron",811,0.000110612454200681,2.44656793601699e-05,4.52112743620592
"Interrupted","c","3Iron",811,0.000105057345495466,2.6246061726965e-05,4.00278512595019
"Jumbled","c","3Iron",811,0.000103256999425514,2.97502825734211e-05,3.47079054360861
"Uninterrupted","f","3Iron",811,0.00029867559251809,4.62353128448818e-05,6.45990205625166
"Interrupted","f","3Iron",811,0.000332533190334737,4.67829489330974e-05,7.10799977167493
"Jumbled","f","3Iron",811,0.000304518179101387,4.99109339874607e-05,6.10123182984097
"Uninterrupted","c","Corn",811,0.000105773996708191,2.56542005192634e-05,4.12306735611453
"Interrupted","c","Corn",811,0.000123227143902553,2.6875991994825e-05,4.58502681226727
"Jumbled","c","Corn",811,0.000117775332000898,3.02405051813216e-05,3.89462184228469
"Uninterrupted","f","Corn",811,0.000348557545999064,4.86920763376506e-05,7.15840383519539
"Interrupted","f","Corn",811,0.000338868246288009,4.97623999151038e-05,6.8097247493314
"Jumbled","f","Corn",811,0.000338962014769094,5.38640510262662e-05,6.29291722978288
"Uninterrupted","c","3Iron",812,9.99508428331145e-05,2.44946714905981e-05,4.08051370974619
"Interrupted","c","3Iron",812,0.00011974566897506,2.6246061726965e-05,4.56242426847736
"Jumbled","c","3Iron",812,0.000128859230839113,2.96931308276312e-05,4.33969834933006
"Uninterrupted","f","3Iron",812,0.000321955538374727,4.62353128448818e-05,6.96341213165096
"Interrupted","f","3Iron",812,0.00030459382314979,4.67829489330974e-05,6.51078715848756
"Jumbled","f","3Iron",812,0.000316528267385222,4.99109339874607e-05,6.34186223533192
"Uninterrupted","c","Corn",812,0.000128403891655876,2.54711141099193e-05,5.04115725373281
"Interrupted","c","Corn",812,0.000157924356079831,2.66972134035219e-05,5.9153872613161
"Jumbled","c","Corn",812,0.000137216294701076,3.02405051813216e-05,4.53750008071392
"Uninterrupted","f","Corn",812,0.000375879538650953,4.86920763376506e-05,7.71952167421352
"Interrupted","f","Corn",812,0.000321961504256349,4.97623999151038e-05,6.46997541930506
"Jumbled","f","Corn",812,0.000329174276620709,5.38640510262662e-05,6.1112053465899
"Uninterrupted","c","3Iron",813,0.000116224724494405,2.44656793601699e-05,4.75052103738506
"Interrupted","c","3Iron",813,0.000115818709453915,2.6246061726965e-05,4.41280336298699
"Jumbled","c","3Iron",813,9.6609847584168e-05,2.96931308276312e-05,3.25360933291234
"Uninterrupted","f","3Iron",813,0.000313513444998373,4.62353128448818e-05,6.78082239975755
"Interrupted","f","3Iron",813,0.000306102694844053,4.67829489330974e-05,6.54303975753644
"Jumbled","f","3Iron",813,0.000293980533211678,4.99109339874607e-05,5.89010282367257
"Uninterrupted","c","Corn",813,9.48682129485851e-05,2.56542005192634e-05,3.69796021814633
"Interrupted","c","Corn",813,0.000100916852886961,2.6943977551455e-05,3.74543263681985
"Jumbled","c","Corn",813,0.000129855312998865,3.02405051813216e-05,4.29408544004986
"Uninterrupted","f","Corn",813,0.000339828435251447,4.86920763376506e-05,6.97913214657225
"Interrupted","f","Corn",813,0.000340944341070366,4.97623999151038e-05,6.85144489920155
"Jumbled","f","Corn",813,0.00032615094477619,5.38640510262662e-05,6.0550764111141
"Uninterrupted","c","3Iron",814,0.000142823460212768,2.43589355234848e-05,5.86328824078006
"Interrupted","c","3Iron",814,8.41865285817103e-05,2.62629342650694e-05,3.2055263791937
"Jumbled","c","3Iron",814,0.000140596066546548,2.96931308276312e-05,4.7349694231541
"Uninterrupted","f","3Iron",814,0.000341571590267886,4.62353128448818e-05,7.38767771321997
"Interrupted","f","3Iron",814,0.000338248356312787,4.67829489330974e-05,7.23016321173989
"Jumbled","f","3Iron",814,0.000301315600180948,4.99109339874607e-05,6.03706595145362
"Uninterrupted","c","Corn",814,0.000137265890605512,2.56033361906678e-05,5.36125017393413
"Interrupted","c","Corn",814,0.000126681523938331,2.6875991994825e-05,4.71355713912714
"Jumbled","c","Corn",814,0.000136501022821568,3.0108941093028e-05,4.53357102130622
"Uninterrupted","f","Corn",814,0.00034746257035894,4.86920763376506e-05,7.13591607697101
"Interrupted","f","Corn",814,0.000356624261620254,4.97623999151038e-05,7.16654064572179
"Jumbled","f","Corn",814,0.000309570413061251,5.38640510262662e-05,5.74725456335047
"Uninterrupted","c","3Iron",815,0.000103302151667721,2.44656793601699e-05,4.2223291716925
"Interrupted","c","3Iron",815,0.000144941811526894,2.61399091355545e-05,5.544847565279
"Jumbled","c","3Iron",815,0.000121838717732622,2.96931308276312e-05,4.10326275258397
"Uninterrupted","f","3Iron",815,0.000315753637827062,4.62353128448818e-05,6.82927438787766
"Interrupted","f","3Iron",815,0.000291399941864201,4.67829489330974e-05,6.22876386610262
"Jumbled","f","3Iron",815,0.000280722477188122,4.99109339874607e-05,5.62446852344316
"Uninterrupted","c","Corn",815,0.000136948716943774,2.54711141099193e-05,5.37662845656372
"Interrupted","c","Corn",815,0.000138075321771566,2.6875991994825e-05,5.13749675912064
"Jumbled","c","Corn",815,0.000140478907414898,3.0108941093028e-05,4.66568741095406
"Uninterrupted","f","Corn",815,0.000305029831903304,4.86920763376506e-05,6.2644654910196
"Interrupted","f","Corn",815,0.000320992435313922,4.97623999151038e-05,6.45050150036062
"Jumbled","f","Corn",815,0.000313886465658827,5.38640510262662e-05,5.82738319302727
"Uninterrupted","c","3Iron",816,0.000112373352948205,2.44656793601699e-05,4.59310167904629
"Interrupted","c","3Iron",816,0.000108832413584272,2.6246061726965e-05,4.1466188229093
"Jumbled","c","3Iron",816,0.000128732332063032,2.96931308276312e-05,4.3354246748288
"Uninterrupted","f","3Iron",816,0.000272949498613991,4.62353128448818e-05,5.9034854923493
"Interrupted","f","3Iron",816,0.00031176956289331,4.67829489330974e-05,6.66417081443841
"Jumbled","f","3Iron",816,0.000310562575862043,4.99109339874607e-05,6.2223354894554
"Uninterrupted","c","Corn",816,0.000112934324434799,2.56033361906678e-05,4.41092221708055
"Interrupted","c","Corn",816,0.00012273010565034,2.6875991994825e-05,4.56653304830468
"Jumbled","c","Corn",816,0.000132932270118984,3.02405051813216e-05,4.39583496776672
"Uninterrupted","f","Corn",816,0.000292011911249678,4.86920763376506e-05,5.99711355960156
"Interrupted","f","Corn",816,0.00033567916544803,4.97623999151038e-05,6.74563859501771
"Jumbled","f","Corn",816,0.000294675693167074,5.38640510262662e-05,5.47073024684644
"Uninterrupted","c","3Iron",817,0.000168485696892308,2.41213466483135e-05,6.98492083998504
"Interrupted","c","3Iron",817,0.00016274089029005,2.58675677973602e-05,6.29131009010666
"Jumbled","c","3Iron",817,0.000128374225862691,2.96931308276312e-05,4.32336443765073
"Uninterrupted","f","3Iron",817,0.000310160942906148,4.62353128448818e-05,6.70831284189056
"Interrupted","f","3Iron",817,0.000321623205377424,4.67829489330974e-05,6.87479546954951
"Jumbled","f","3Iron",817,0.000306453663897735,4.99109339874607e-05,6.1400106031822
"Uninterrupted","c","Corn",817,0.000159091375920722,2.54711141099193e-05,6.24595277749417
"Interrupted","c","Corn",817,0.000114414595907116,2.6875991994825e-05,4.25713015278269
"Jumbled","c","Corn",817,0.000134698567089101,3.0108941093028e-05,4.4737065535756
"Uninterrupted","f","Corn",817,0.000319851562112002,4.86920763376506e-05,6.5688626604054
"Interrupted","f","Corn",817,0.000312306179036201,4.97623999151038e-05,6.27594689100616
"Jumbled","f","Corn",817,0.000331414115742508,5.38640510262662e-05,6.1527885375888
"Uninterrupted","c","3Iron",818,0.000104578858459474,2.44656793601699e-05,4.27451275396539
"Interrupted","c","3Iron",818,0.000102746348961577,2.6246061726965e-05,3.91473395248537
"Jumbled","c","3Iron",818,0.000119425517463554,2.96931308276312e-05,4.02199142141056
"Uninterrupted","f","3Iron",818,0.000306209525335055,4.62353128448818e-05,6.6228496465976
"Interrupted","f","3Iron",818,0.000299229609241884,4.67829489330974e-05,6.39612542744582
"Jumbled","f","3Iron",818,0.000295456862875187,4.99109339874607e-05,5.91968210711936
"Uninterrupted","c","Corn",818,0.000140115382562657,2.54711141099193e-05,5.50095225352123
"Interrupted","c","Corn",818,0.000129100438228021,2.6875991994825e-05,4.80355993009968
"Jumbled","c","Corn",818,8.7739569533362e-05,3.02496624614048e-05,2.90051400227384
"Uninterrupted","f","Corn",818,0.000370868955181624,4.86920763376506e-05,7.61661820723906
"Interrupted","f","Corn",818,0.000335801198205638,4.97623999151038e-05,6.74809090354415
"Jumbled","f","Corn",818,0.00033708118658118,5.38640510262662e-05,6.25799916936819
"Uninterrupted","c","3Iron",819,0.000129148733931208,2.43589355234848e-05,5.30190384578561
"Interrupted","c","3Iron",819,0.000115682840181363,2.6246061726965e-05,4.40762661403448
"Jumbled","c","3Iron",819,0.000137186590789665,2.94376325056207e-05,4.66024537684783
"Uninterrupted","f","3Iron",819,0.000306531434123139,4.62353128448818e-05,6.62981204759105
"Interrupted","f","3Iron",819,0.000310554907915448,4.67829489330974e-05,6.63820718868238
"Jumbled","f","3Iron",819,0.000292145882735592,4.99109339874607e-05,5.8533443355115
"Uninterrupted","c","Corn",819,9.61125970322875e-05,2.56542005192634e-05,3.74646627401691
"Interrupted","c","Corn",819,9.61570566743844e-05,2.6943977551455e-05,3.56877734516937
"Jumbled","c","Corn",819,0.000170247400191255,3.0108941093028e-05,5.65438019441598
"Uninterrupted","f","Corn",819,0.000343575853060208,4.86920763376506e-05,7.05609369946999
"Interrupted","f","Corn",819,0.000320646101400432,4.97623999151038e-05,6.44354174934216
"Jumbled","f","Corn",819,0.000303638368329505,5.38640510262662e-05,5.63712462290368
"Uninterrupted","c","3Iron",820,0.000145950015840888,2.41213466483135e-05,6.05065786619722
"Interrupted","c","3Iron",820,0.000107414014949466,2.6246061726965e-05,4.09257648125965
"Jumbled","c","3Iron",820,0.000132938976761931,2.96931308276312e-05,4.47709530980896
"Uninterrupted","f","3Iron",820,0.000298928152238366,4.62353128448818e-05,6.46536454162778
"Interrupted","f","3Iron",820,0.000328419587147034,4.67829489330974e-05,7.02007023150025
"Jumbled","f","3Iron",820,0.0003180621262103,4.99109339874607e-05,6.37259415522475
"Uninterrupted","c","Corn",820,0.000142465720502484,2.51715123778575e-05,5.65979979128332
"Interrupted","c","Corn",820,0.000154013305909012,2.66972134035219e-05,5.768890692116
"Jumbled","c","Corn",820,0.000141723733594907,3.0108941093028e-05,4.70703148134705
"Uninterrupted","f","Corn",820,0.000352445556775886,4.86920763376506e-05,7.23825277714356
"Interrupted","f","Corn",820,0.000344466709241707,4.97623999151038e-05,6.92222862702317
"Jumbled","f","Corn",820,0.00030468719555509,5.38640510262662e-05,5.65659637086177
"Uninterrupted","c","3Iron",821,0.000142537612715887,2.43589355234848e-05,5.85155343009402
"Interrupted","c","3Iron",821,0.000136762930856958,2.61399091355545e-05,5.23195892333607
"Jumbled","c","3Iron",821,0.000132258533105686,2.96931308276312e-05,4.45417944889166
"Uninterrupted","f","3Iron",821,0.000331086569625817,4.62353128448818e-05,7.16090254945615
"Interrupted","f","3Iron",821,0.000342008723408747,4.67829489330974e-05,7.31054222122341
"Jumbled","f","3Iron",821,0.000282970156954933,4.99109339874607e-05,5.66950233842597
"Uninterrupted","c","Corn",821,0.000150648330249198,2.54711141099193e-05,5.91447745862558
"Interrupted","c","Corn",821,0.00013358120528814,2.6875991994825e-05,4.97027999241333
"Jumbled","c","Corn",821,0.000130161933681119,3.0108941093028e-05,4.32303259284196
"Uninterrupted","f","Corn",821,0.000362666286180856,4.86920763376506e-05,7.44815816984227
"Interrupted","f","Corn",821,0.000382764702849432,4.97623999151038e-05,7.69184572091461
"Jumbled","f","Corn",821,0.000318879309699106,5.38640510262662e-05,5.92007663039693
"Uninterrupted","c","3Iron",822,9.94120431242225e-05,2.44656793601699e-05,4.06332649344146
"Interrupted","c","3Iron",822,0.000139638378940327,2.61399091355545e-05,5.34196114516698
"Jumbled","c","3Iron",822,0.000127461647111975,2.96931308276312e-05,4.29263077214358
"Uninterrupted","f","3Iron",822,0.000306979970762869,4.62353128448818e-05,6.63951321780343
"Interrupted","f","3Iron",822,0.000362782239729008,4.50596826486229e-05,8.05114946232529
"Jumbled","f","3Iron",822,0.000300228394068371,4.99109339874607e-05,6.01528302683734
"Uninterrupted","c","Corn",822,0.000132974949139263,2.54711141099193e-05,5.220617699148
"Interrupted","c","Corn",822,0.00017102769790868,2.66972134035219e-05,6.40620035221047
"Jumbled","c","Corn",822,0.000141654146645821,3.0108941093028e-05,4.70472030909857
"Uninterrupted","f","Corn",822,0.000379646913181799,4.86920763376506e-05,7.79689308275074
"Interrupted","f","Corn",822,0.000290817386017254,4.97623999151038e-05,5.8441189836784
"Jumbled","f","Corn",822,0.000318913930727214,5.38640510262662e-05,5.92071937871327
"Uninterrupted","c","3Iron",823,0.000104281072772449,2.44656793601699e-05,4.26234118567819
"Interrupted","c","3Iron",823,9.58804537757796e-05,2.62629342650694e-05,3.6507898473212
"Jumbled","c","3Iron",823,0.000130485973019528,2.96931308276312e-05,4.39448348431156
"Uninterrupted","f","3Iron",823,0.000303880148977909,4.62353128448818e-05,6.57246875342703
"Interrupted","f","3Iron",823,0.000301226597927553,4.67829489330974e-05,6.43881167812499
"Jumbled","f","3Iron",823,0.000297763619124761,4.99109339874607e-05,5.96589956019594
"Uninterrupted","c","Corn",823,0.000132867983327887,2.56033361906678e-05,5.18947930607247
"Interrupted","c","Corn",823,0.000134766350216882,2.6875991994825e-05,5.01437678069079
"Jumbled","c","Corn",823,0.000132595182574295,3.0108941093028e-05,4.4038474207583
"Uninterrupted","f","Corn",823,0.00031753481736373,4.86920763376506e-05,6.52128315830722
"Interrupted","f","Corn",823,0.000334294746939901,4.97623999151038e-05,6.71781802144226
"Jumbled","f","Corn",823,0.000283479617358045,5.38640510262662e-05,5.26287221174304
"Uninterrupted","c","3Iron",824,0.000128427055318693,2.43589355234848e-05,5.27227699235357
"Interrupted","c","3Iron",824,0.000146398852442144,2.58675677973602e-05,5.6595522852784
"Jumbled","c","3Iron",824,0.000167611038285424,2.94376325056207e-05,5.69376760354016
"Uninterrupted","f","3Iron",824,0.000278993815335865,4.62353128448818e-05,6.03421493592747
"Interrupted","f","3Iron",824,0.000341458284875299,4.67829489330974e-05,7.29877642736045
"Jumbled","f","3Iron",824,0.000273313795175596,4.99109339874607e-05,5.47603046747755
"Uninterrupted","c","Corn",824,0.000143433068361742,2.56033361906678e-05,5.60212416435098
"Interrupted","c","Corn",824,0.000141564357675103,2.6875991994825e-05,5.26731655904502
"Jumbled","c","Corn",824,0.00011537919941422,3.02405051813216e-05,3.81538597726485
"Uninterrupted","f","Corn",824,0.000329838979674512,4.86920763376506e-05,6.77397647591108
"Interrupted","f","Corn",824,0.000358269352850053,4.97623999151038e-05,7.19959956636481
"Jumbled","f","Corn",824,0.000332465379952238,5.38640510262662e-05,6.17230552878608
"Uninterrupted","c","3Iron",825,0.00013761711966994,2.43589355234848e-05,5.64955391984438
"Interrupted","c","3Iron",825,0.000142938415283699,2.61399091355545e-05,5.46820627961861
"Jumbled","c","3Iron",825,0.000128990284520709,2.96931308276312e-05,4.34411195200326
"Uninterrupted","f","3Iron",825,0.000334462467256751,4.62353128448818e-05,7.23391811749741
"Interrupted","f","3Iron",825,0.000306202609359856,4.67829489330974e-05,6.54517546120799
"Jumbled","f","3Iron",825,0.000323719845355897,4.99109339874607e-05,6.48595046202152
"Uninterrupted","c","Corn",825,0.000164824237363541,2.51715123778575e-05,6.54804665247413
"Interrupted","c","Corn",825,0.000133038250794571,2.6875991994825e-05,4.95007778020576
"Jumbled","c","Corn",825,0.000161872172813607,3.0108941093028e-05,5.37621606530329
"Uninterrupted","f","Corn",825,0.000341319776752297,4.86920763376506e-05,7.00976015862309
"Interrupted","f","Corn",825,0.000306841045697927,4.97623999151038e-05,6.16612233777728
"Jumbled","f","Corn",825,0.000289723818049457,5.38640510262662e-05,5.37879740809277
"Uninterrupted","c","3Iron",826,0.000146102743673014,2.43589355234848e-05,5.99791167114648
"Interrupted","c","3Iron",826,0.000149978842506046,2.61399091355545e-05,5.73754261073734
"Jumbled","c","3Iron",826,0.000123461209790373,2.96931308276312e-05,4.15790475268727
"Uninterrupted","f","3Iron",826,0.000331415226569188,4.62353128448818e-05,7.16801090285855
"Interrupted","f","3Iron",826,0.000299993369263405,4.67829489330974e-05,6.41245103408112
"Jumbled","f","3Iron",826,0.000280118024302708,4.99109339874607e-05,5.61235789282331
"Uninterrupted","c","Corn",826,0.000101829166029772,2.56542005192634e-05,3.96929796948105
"Interrupted","c","Corn",826,0.000161516033552789,2.66972134035219e-05,6.04992105773413
"Jumbled","c","Corn",826,0.000146295367392325,3.0108941093028e-05,4.85886790041251
"Uninterrupted","f","Corn",826,0.000286909250860155,4.86920763376506e-05,5.89231908844079
