"subid","indiv_cond","movName","grain","group_cond","comparison_type","grainorder","min_corr","max_corr","act_corr","agreementIndex"
29,"Jumbled","3Iron","f","Interrupted","crossCond","2",-0.477677108487204,0.725844026128432,0.124893365371503,0.500672947510097
30,"Jumbled","3Iron","f","Jumbled","same","1",-0.50425580416634,0.781317945594912,0.359556997251594,0.671927846674184
30,"Jumbled","3Iron","f","random","random","1",-0.627117743900676,0.68976041216741,0.0576588972547301,0.520000000000001
30,"Jumbled","3Iron","f","Uninterrupted","crossCond","1",-0.491516162268452,0.775887307563672,0.20577502009594,0.550173010380627
30,"Jumbled","3Iron","f","Interrupted","crossCond","1",-0.517467527174398,0.757020341853601,0.222743506362769,0.580790960451978
31,"Jumbled","3Iron","f","Jumbled","same","2",-0.370806856175974,0.670398156990462,0.038375187743678,0.3929889298893
31,"Jumbled","3Iron","f","random","random","2",-0.487654078234271,0.539728301225871,-0.080183778583977,0.396610169491526
31,"Jumbled","3Iron","f","Uninterrupted","crossCond","2",-0.364923791807851,0.687103767326308,0.104659390717551,0.446360153256706
31,"Jumbled","3Iron","f","Interrupted","crossCond","2",-0.391249866966272,0.659039398894707,0.0356162807844093,0.406427221172022
32,"Jumbled","3Iron","f","Jumbled","same","1",-0.555061018120394,0.806477519176429,0.121216841592538,0.496701225259186
32,"Jumbled","3Iron","f","random","random","1",-0.653117153464886,0.721794335198791,0.0194188501719366,0.48914858096828
32,"Jumbled","3Iron","f","Uninterrupted","crossCond","1",-0.55372508858071,0.781969729142644,0.143274389715404,0.521825396825396
32,"Jumbled","3Iron","f","Interrupted","crossCond","1",-0.567802119874441,0.778064479315374,0.176275437388594,0.552861299709017
1,"Jumbled","Corn","f","Jumbled","same","2",-0.369866340846615,0.737746848024182,0.366723710865489,0.665024630541869
1,"Jumbled","Corn","f","random","random","2",-0.534856162894377,0.611993698234086,0.0286249827467669,0.491329479768779
1,"Jumbled","Corn","f","Uninterrupted","crossCond","2",-0.390276565415938,0.733409668932858,0.277673146642788,0.594427244582042
1,"Jumbled","Corn","f","Interrupted","crossCond","2",-0.403518549248567,0.720096025800356,0.216773408586005,0.552050473186114
2,"Jumbled","Corn","f","Jumbled","same","1",-0.429007542696645,0.762960869406222,0.365638065371939,0.666666666666672
2,"Jumbled","Corn","f","random","random","1",-0.576405788550458,0.690962538937884,0.0113188644166628,0.463736263736264
2,"Jumbled","Corn","f","Uninterrupted","crossCond","1",-0.436762325112944,0.766807365681791,0.392296345208657,0.688833124215816
2,"Jumbled","Corn","f","Interrupted","crossCond","1",-0.472489117685111,0.764553134002093,0.352205716773029,0.66666666666667
3,"Jumbled","Corn","f","Jumbled","same","2",-0.344310054937965,0.72274211471542,0.233430898797005,0.541436464088387
3,"Jumbled","Corn","f","random","random","2",-0.5020025238006,0.63111419014906,0.059260895258576,0.495327102803737
3,"Jumbled","Corn","f","Uninterrupted","crossCond","2",-0.349814272918248,0.710981599251429,0.241636663003698,0.557553956834536
3,"Jumbled","Corn","f","Interrupted","crossCond","2",-0.368776623293541,0.69258953447118,0.177457608083532,0.514652014652006
4,"Jumbled","Corn","f","Jumbled","same","1",-0.461181805047872,0.781993830768354,0.387566778276726,0.68272620446534
4,"Jumbled","Corn","f","random","random","1",-0.622633238676575,0.707572301052076,0.0491877409843623,0.505050505050507
4,"Jumbled","Corn","f","Uninterrupted","crossCond","1",-0.480019781693989,0.790157501673335,0.400287467841501,0.69305856832972
4,"Jumbled","Corn","f","Interrupted","crossCond","1",-0.515951194760903,0.78239561912909,0.390786147696329,0.698378378378382
5,"Jumbled","Corn","f","Jumbled","same","2",-0.314963397303261,0.689630043060782,0.14770650273648,0.460554371002144
5,"Jumbled","Corn","f","random","random","2",-0.454188018229781,0.576987101647464,0.0113798530580831,0.451492537313437
5,"Jumbled","Corn","f","Uninterrupted","crossCond","2",-0.312614258422899,0.684163931014642,0.170036233304762,0.484210526315799
5,"Jumbled","Corn","f","Interrupted","crossCond","2",-0.339181394120761,0.663570112672102,0.180367894046978,0.518123667377407
6,"Jumbled","Corn","f","Jumbled","same","1",-0.572710612603796,0.788522676695353,0.182987509437612,0.555156950672644
6,"Jumbled","Corn","f","random","random","1",-0.733878543460731,0.774992209028052,-0.054996201992634,0.449927431059503
6,"Jumbled","Corn","f","Uninterrupted","crossCond","1",-0.58167301902418,0.789188037882851,0.174058076450209,0.551282051282051
6,"Jumbled","Corn","f","Interrupted","crossCond","1",-0.617393529585344,0.803200883943254,0.162142732628239,0.548739495798313
7,"Jumbled","Corn","f","Jumbled","same","2",-0.337483307817491,0.711745811545422,0.0674473218986123,0.385931558935359
7,"Jumbled","Corn","f","random","random","2",-0.468760212871892,0.599036709444782,0.0102856666605845,0.448630136986298
7,"Jumbled","Corn","f","Uninterrupted","crossCond","2",-0.337729643636887,0.70164730692222,0.0650534846516112,0.387523629489601
7,"Jumbled","Corn","f","Interrupted","crossCond","2",-0.359039708576817,0.685929458025218,0.00129448680319087,0.344827586206893
8,"Jumbled","Corn","f","Jumbled","same","1",-0.57970267453418,0.785347493174802,0.206015857011836,0.575596816976125
8,"Jumbled","Corn","f","random","random","1",-0.747859623489728,0.792288210792389,-0.041958532777089,0.458333333333335
8,"Jumbled","Corn","f","Uninterrupted","crossCond","1",-0.591685557413269,0.789389722229683,0.218268365986357,0.586466165413534
8,"Jumbled","Corn","f","Interrupted","crossCond","1",-0.63390880519966,0.80025446439633,0.203078283285867,0.583606557377048
9,"Jumbled","Corn","f","Jumbled","same","2",-0.510666023692655,0.79218320571845,0.194933863229787,0.541582150101418
9,"Jumbled","Corn","f","random","random","2",-0.648330464433027,0.76225092217243,0.0581455913794483,0.50084033613445
9,"Jumbled","Corn","f","Uninterrupted","crossCond","2",-0.532285844647134,0.798006738348455,0.287235374103727,0.616045845272204
9,"Jumbled","Corn","f","Interrupted","crossCond","2",-0.55522116769816,0.798869472371015,0.268107366798954,0.608030592734216
10,"Jumbled","Corn","f","Jumbled","same","1",-0.374951102689487,0.748628730003559,0.280470466381458,0.583333333333335
10,"Jumbled","Corn","f","random","random","1",-0.535533813140405,0.62631541033977,0.0278834815335435,0.484931506849316
10,"Jumbled","Corn","f","Uninterrupted","crossCond","1",-0.396245631379435,0.738914812159994,0.258981910993402,0.577211394302852
10,"Jumbled","Corn","f","Interrupted","crossCond","1",-0.412763516867812,0.728202928075075,0.208005460775886,0.544072948328267
11,"Jumbled","Corn","f","Jumbled","same","2",-0.497776121108326,0.787947994881387,0.313470802554328,0.63096500530223
11,"Jumbled","Corn","f","random","random","2",-0.666340498722394,0.728891768660259,-0.0680377729523993,0.428819444444447
11,"Jumbled","Corn","f","Uninterrupted","crossCond","2",-0.51965181710892,0.794943499177746,0.314088575226285,0.634218289085549
11,"Jumbled","Corn","f","Interrupted","crossCond","2",-0.545476490097666,0.797866344157847,0.359304418856786,0.673529411764708
12,"Jumbled","Corn","f","Jumbled","same","1",-0.382007889497572,0.753159797291809,0.303605621636688,0.603975535168197
12,"Jumbled","Corn","f","random","random","1",-0.563255053426468,0.619334945291075,0.00916882893148963,0.484042553191487
12,"Jumbled","Corn","f","Uninterrupted","crossCond","1",-0.402253197501591,0.744725693107487,0.222916982699576,0.545058139534882
12,"Jumbled","Corn","f","Interrupted","crossCond","1",-0.421922714260316,0.736499627923939,0.25920244588028,0.587976539589443
13,"Jumbled","Corn","f","Jumbled","same","2",-0.430801669016908,0.775940306906202,0.193530097682765,0.517369727047146
13,"Jumbled","Corn","f","random","random","2",-0.61164002225381,0.704528157026604,0.011808062668493,0.473684210526317
13,"Jumbled","Corn","f","Uninterrupted","crossCond","2",-0.45523403176759,0.776181387100726,0.195925707939511,0.528789659224442
13,"Jumbled","Corn","f","Interrupted","crossCond","2",-0.49855325358316,0.776730121487518,0.251873611053811,0.588439306358386
14,"Jumbled","Corn","f","Jumbled","same","1",-0.313067919491175,0.689436296905862,0.248247077489293,0.559912854030493
14,"Jumbled","Corn","f","random","random","1",-0.437189467567281,0.56803134382994,0.002594637418994,0.437499999999991
14,"Jumbled","Corn","f","Uninterrupted","crossCond","1",-0.308288002316061,0.681448722194337,0.309766475865312,0.624463519313292
14,"Jumbled","Corn","f","Interrupted","crossCond","1",-0.335819144504299,0.659602692363723,0.231138510407486,0.569565217391303
15,"Jumbled","Corn","f","Jumbled","same","2",-0.400156310087748,0.753112225244613,0.364199770263917,0.662773722627736
15,"Jumbled","Corn","f","random","random","2",-0.554655890249429,0.664031885341757,0.0231157753805905,0.474093264248706
15,"Jumbled","Corn","f","Uninterrupted","crossCond","2",-0.414357603887775,0.75711898614912,0.360742660479098,0.661643835616435
15,"Jumbled","Corn","f","Interrupted","crossCond","2",-0.44000854970776,0.748659881146436,0.310471243637596,0.631361760660245
16,"Jumbled","Corn","f","Jumbled","same","1",-0.434586621685155,0.773188666590074,0.218305637769487,0.540574282147309
16,"Jumbled","Corn","f","random","random","1",-0.581227011517012,0.722978851400481,0.00509360668054063,0.449561403508769
16,"Jumbled","Corn","f","Uninterrupted","crossCond","1",-0.453176446302758,0.775038861703348,0.203809730287485,0.534911242603546
16,"Jumbled","Corn","f","Interrupted","crossCond","1",-0.495675877846108,0.776439563938866,0.237382496639988,0.576251455180437
18,"Jumbled","Corn","f","Jumbled","same","1",-0.336036826453439,0.700192292910592,0.311865949581781,0.625250501001999
18,"Jumbled","Corn","f","random","random","1",-0.466120168383741,0.615778292449241,0.0115072457632589,0.441471571906353
18,"Jumbled","Corn","f","Uninterrupted","crossCond","1",-0.329507398142955,0.695621215923422,0.204121195480636,0.520547945205477
18,"Jumbled","Corn","f","Interrupted","crossCond","1",-0.352478882986955,0.67972240714033,0.15033600289682,0.487128712871277
19,"Jumbled","Corn","f","Jumbled","same","2",-0.298557610467731,0.683773931337154,0.193737277149434,0.50114942528736
19,"Jumbled","Corn","f","random","random","2",-0.456608127741011,0.530691513859889,-0.0232684660428781,0.438914027149321
19,"Jumbled","Corn","f","Uninterrupted","crossCond","2",-0.295031609260152,0.669336149397504,0.130879094220231,0.441647597254004
19,"Jumbled","Corn","f","Interrupted","crossCond","2",-0.325639069557164,0.647925376351665,0.151025278093351,0.489607390300234
20,"Jumbled","Corn","f","Jumbled","same","1",-0.420065384378791,0.763608689860831,0.238402312549216,0.556291390728482
20,"Jumbled","Corn","f","random","random","1",-0.565272950872875,0.7041685331426,0.0510705758874228,0.485523385300668
20,"Jumbled","Corn","f","Uninterrupted","crossCond","1",-0.436762325112944,0.766807365681791,0.259405337943992,0.578419071518199
20,"Jumbled","Corn","f","Interrupted","crossCond","1",-0.472489117685111,0.764553134002093,0.22757832574484,0.565920398009953
141,"Jumbled","Corn","f","Jumbled","same","2",-0.381107370295859,0.750661543979561,0.0799836688533867,0.407407407407408
141,"Jumbled","Corn","f","random","random","2",-0.573398683990766,0.647992697595025,-0.0126156217722913,0.459134615384614
141,"Jumbled","Corn","f","Uninterrupted","crossCond","2",-0.406276137301749,0.748750409538394,0.108714331588514,0.445868945868946
141,"Jumbled","Corn","f","Interrupted","crossCond","2",-0.427984306431615,0.742123401235578,0.0916910365151339,0.444126074498568
22,"Jumbled","Corn","f","Jumbled","same","1",-0.343571083150713,0.721386381599055,0.275681961166731,0.581481481481469
22,"Jumbled","Corn","f","random","random","1",-0.515437400991982,0.601485914563413,0.0342709392656872,0.492163009404387
22,"Jumbled","Corn","f","Uninterrupted","crossCond","1",-0.349814272918248,0.710981599251429,0.27216316292225,0.586330935251801
22,"Jumbled","Corn","f","Interrupted","crossCond","1",-0.368776623293541,0.69258953447118,0.259101158680816,0.591575091575082
24,"Jumbled","Corn","f","Jumbled","same","1",-0.352721238097894,0.725546574379985,0.367414536124314,0.667863554757628
24,"Jumbled","Corn","f","random","random","1",-0.500316606871632,0.610731466529944,-0.0401191800189122,0.414201183431949
24,"Jumbled","Corn","f","Uninterrupted","crossCond","1",-0.361629008000446,0.720607998420366,0.371619049523087,0.677530017152657
24,"Jumbled","Corn","f","Interrupted","crossCond","1",-0.378394790069553,0.699668467602249,0.283573876921902,0.614035087719296
25,"Jumbled","Corn","f","Jumbled","same","2",-0.441906062369588,0.774164938462187,0.288942060806878,0.600991325898386
25,"Jumbled","Corn","f","random","random","2",-0.60461439961315,0.703385556351025,0.0132068561826923,0.472340425531913
25,"Jumbled","Corn","f","Uninterrupted","crossCond","2",-0.457292846538722,0.777346932642878,0.31921921994772,0.628938156359391
25,"Jumbled","Corn","f","Interrupted","crossCond","2",-0.49995862901943,0.777051258118378,0.279457750371572,0.610344827586203
26,"Jumbled","Corn","f","Jumbled","same","1",-0.375728789690756,0.750181462687698,0.302295780530863,0.602201257861637
26,"Jumbled","Corn","f","random","random","1",-0.541251317403548,0.645975448941067,0.00237357034372445,0.457894736842107
26,"Jumbled","Corn","f","Uninterrupted","crossCond","1",-0.396245631379435,0.738914812159994,0.299827264284176,0.613193403298354
26,"Jumbled","Corn","f","Interrupted","crossCond","1",-0.412763516867812,0.728202928075075,0.329384869812363,0.650455927051671
27,"Jumbled","Corn","f","Jumbled","same","2",-0.255372848350165,0.643121260812327,0.179632945134849,0.484149855907784
27,"Jumbled","Corn","f","random","random","2",-0.391387518245009,0.471580849027985,-0.0299347989683614,0.418848167539268
27,"Jumbled","Corn","f","Uninterrupted","crossCond","2",-0.252157320328178,0.62886811956178,0.100760651270398,0.400576368876086
27,"Jumbled","Corn","f","Interrupted","crossCond","2",-0.294281554823009,0.600775327986188,0.129965060150137,0.473988439306359
28,"Jumbled","Corn","f","Jumbled","same","1",-0.356160431505556,0.720749888656213,0.232473345643796,0.546594982078851
28,"Jumbled","Corn","f","random","random","1",-0.507898480729469,0.589109912857644,0.0219260065757601,0.482972136222908
28,"Jumbled","Corn","f","Uninterrupted","crossCond","1",-0.357718942225546,0.717370427117708,0.271601664219279,0.58536585365853
28,"Jumbled","Corn","f","Interrupted","crossCond","1",-0.375201473309387,0.697267049101118,0.210648769359692,0.546263345195725
29,"Jumbled","Corn","f","Jumbled","same","2",-0.318690508434774,0.698213103371752,0.127394028137323,0.438669438669442
29,"Jumbled","Corn","f","random","random","2",-0.505763455268983,0.570222496051675,-0.040472233076266,0.432432432432432
29,"Jumbled","Corn","f","Uninterrupted","crossCond","2",-0.316897570812862,0.686943642632534,0.149764150313618,0.464876033057856
29,"Jumbled","Corn","f","Interrupted","crossCond","2",-0.342528303845527,0.667568787504304,0.156180720335565,0.493723849372389
30,"Jumbled","Corn","f","Jumbled","same","1",-0.386721373408638,0.748995760817779,0.373896523825571,0.669724770642204
30,"Jumbled","Corn","f","random","random","1",-0.561997818647005,0.626471798038316,0.000961473467097072,0.473684210526318
30,"Jumbled","Corn","f","Uninterrupted","crossCond","1",-0.404263028367177,0.746723823987963,0.390663143043569,0.69064748201439
30,"Jumbled","Corn","f","Interrupted","crossCond","1",-0.424957813586789,0.739302818047355,0.280347902388679,0.605797101449276
31,"Jumbled","Corn","f","Jumbled","same","2",-0.315700630105868,0.697685267739046,0.178110294691453,0.487288135593232
31,"Jumbled","Corn","f","random","random","2",-0.460077071614656,0.573783464500055,-0.000161171357739741,0.444852941176475
31,"Jumbled","Corn","f","Uninterrupted","crossCond","2",-0.312614258422899,0.684163931014642,0.134362066524892,0.448421052631588
31,"Jumbled","Corn","f","Interrupted","crossCond","2",-0.339181394120761,0.663570112672102,0.163263390732813,0.501066098081031
32,"Jumbled","Corn","f","Jumbled","same","1",-0.431977752070075,0.776499756569789,0.178214093425419,0.504926108374381
32,"Jumbled","Corn","f","random","random","1",-0.600684421179919,0.696048678537848,0.0435347946713358,0.496801705756928
32,"Jumbled","Corn","f","Uninterrupted","crossCond","1",-0.457292846538722,0.777346932642878,0.154984756906061,0.495915985997665
32,"Jumbled","Corn","f","Interrupted","crossCond","1",-0.49995862901943,0.777051258118378,0.189920275526278,0.540229885057468
